doc_name,node_ix_src,text_src,label,edits,edits_count
7-222,7-222_v1_report32603_1@0,"Introduction. Because the aim is to compare these two parks in Ecuador, it is important that the elevation ranges of each are included, as well as the distance between the two parks.",Edit suggestion_implicit,,0
7-222,7-222_v1_report32603_2@0,"Methods, p. 3, last line seems to be an incomplete sentence.",Edit suggestion_explicit,,0
7-222,7-222_v1_report32603_4@0,Results: Text for Clade E does not match the phylogram.,Weakness,,0
7-222,7-222_v1_report32603_4@4,"There is either an error in identification of KP133352 ECU or the text in resutls needs to be changed, and the abstract and first line of results and conclusions also need to be changed to include X. curta .",Edit suggestion_implicit,,0
7-222,7-222_v1_report32603_5@0,"That also means that the unidentified species need to be renumbered in the text, table, and phylogram, with sp. 4 becoming sp. 3.",Edit suggestion_implicit,,0
7-222,7-222_v1_report32603_6@1,"The journal allows for photographs, and photos should be added to the manuscript.",Weakness,,0
7-222,7-222_v1_report32603_6@2,"Even if photos were not taken of the fresh specimens, photos of the dried specimens can be used, and are very helpful.",Weakness,,0
7-222,7-222_v1_report32603_6@3,"If photos of the asci, especially the ascus plug stained with iodine/Melzer’s reagent, and photos of the ascospores showing the germ slits, that would be very helpful also for future work.",Weakness,,0
7-222,7-222_v1_report32603_6@4,"The ascospore length and width ranges, the shape and extent of the germ slit, and the shape and size of the ascus plug would be helpful additions.",Weakness,,0
7-697,7-697_v1_report34686_3@0,"For better clarity and understanding, especially for the readers who are new to this subject, it would be appropriate if the authors could provide more details on Kjellberg's technique in the 'Methods' section.",Edit suggestion_implicit,7-697_v2_31@8===7-697_v1_31@8,1
7-697,7-697_v1_report34686_3@1,"To enhance it further, it should include the exclusion criteria as well.",Edit suggestion_implicit,,0
7-697,7-697_v1_report34688_2@0,"- Could you please state more about the Kjellberg’s technique, it is not well described in the methods section of your paper?",Edit suggestion_implicit,7-697_v2_31@8===7-697_v1_31@8,1
7-697,7-697_v1_report34688_2@1,- Could you please inform about the study design (descriptive or analytic study)?,Edit suggestion_implicit,,0
7-697,7-697_v1_report34688_2@2,- Could you please inform about the sampling method and how to determine the sample size?,Edit suggestion_implicit,,0
7-697,7-697_v1_report34688_2@3,"- You only mention the inclusion criteria, what about the exclusion criteria? Please mention it.",Edit suggestion_implicit,,0
7-697,7-697_v1_report34688_2@4,- Please mention and inform who examined the patient? How to examine the patient? Please explain.,Edit suggestion_implicit,,0
7-697,7-697_v1_report34688_2@5,- How about the competency of the examiner? How many people? How to calibrate each examiner’s perception. Please mention also who is in charge for radiographic image interpretation?,Edit suggestion_implicit,,0
7-1306,7-1306_v1_report37288_4@0,"- The current manuscript focuses on user experience through a standardized analysis pattern, this is done well by the publication. The majority of the analysis and data visualization is modeled after current trends but two areas of improvement exist. The use of a Wilcoxon-Rank-Sum test to test one label verse all other labels is useful to researchers and is something offered through current analysis packages. There has been work that has improved the way differential expression is performed, SCDE and MAST are packages that allow more complex models or comparisons that go beyond two labels. Of those, at least MAST has shown to be performant and is now available as an option in Seurat. It is rare one will only find two clusters of cells in a single cell transcriptomics study, the extension to more labels should be included.",Edit suggestion_implicit,,0
7-1306,7-1306_v1_report37288_4@1,"- Heatmaps were used in Figure 4a. Although useful when one wants to see the actual data and scalable to an extremely small subsection of genes (here 10), often single cell transcriptomics data is too sparse to fully appreciate patterns when presented in heatmaps (as measurements, when not using summaries) and the numbers of observations in these studies can go to more than a million; making this visualization not scalable. Dot plots should be the first plot offered in these use cases with the ability to go to heatmaps to see the actual data if needed.",Edit suggestion_implicit,7-1306_v2_22@6===7-1306_v1_22@6,1
7-1306,7-1306_v1_report37288_4@2,"- Standardization and approachable user experiences are big wins for our community, but this has to be coupled with an underlying methodology that is scalable to the sizes of data we see and expect to see the near future. Data sets of over a million already exist, how does this solution scale to data in the thousands, tens of thousands, and so on. It is essential the manuscript include benchmarking so users can understand if working with their data set in this environment is possible.",Edit suggestion_implicit,7-1306_v2_35@3===nan,1
7-1306,7-1306_v1_report37288_4@3,"- Please list if there are any costs (or that there are no costs if that is, in fact, true) with running analysis in the notebooks. Must one always download the notebooks and run them on their own systems or is the running of analysis hosted?",Edit suggestion_implicit,7-1306_v2_26@1===7-1306_v1_28@1;7-1306_v2_26@3===7-1306_v1_28@3;7-1306_v2_28@0===7-1306_v1_30@0;7-1306_v2_35@1===nan;7-1306_v2_35@2===nan,5
7-1306,7-1306_v1_report37288_6@0,- It is interesting that Jupyter Notebooks are leveraged to target an audience that can not program given Jupyter notebooks are a common environment for developers. That being said the interfaces given to the users do seem to be appropriate user experiences for those who prefer working through UIs. Does this work also include the ability for someone to edit and update the code of the GenePattern Notebook if they are a developer? Such a functionality would extend the usability of the notebooks by supporting an additional type of user.,Edit suggestion_implicit,7-1306_v2_36@3===nan,1
7-1306,7-1306_v1_report37288_6@1,"- In Figure 1 kernel density estimations with a data plotted below the density are used instead of violin plots with overplotted data. Although I appreciate the same information is being presented in both plots (hence this being a minor comment), it would be helpful to use violin plots instead of the current plots. First, violin plots are de facto (and the GenePattern plot does not add information) and secondly, outliers are given more presence in violin plots (data is plotted directly on the plot and the tail of the plot to higher values is not hidden by an axis). This is important given outlier are explicitly the focus of figure 1.",Weakness,,0
7-1306,7-1306_v1_report40612_4@0,There are some significant usability issues with the notebook as it stands that will need to be remedied for it to be useful to a broad audience.,Edit suggestion_implicit,7-1306_v2_14@12===nan;7-1306_v2_26@1===7-1306_v1_28@1;7-1306_v2_28@0===7-1306_v1_30@0;7-1306_v2_35@1===nan;7-1306_v2_35@2===nan;7-1306_v2_35@4===nan,6
7-1306,7-1306_v1_report40612_6@0,The author should make it possible to upload 10X files properly.,Edit suggestion_implicit,7-1306_v2_9@3===nan;7-1306_v2_9@4===nan,2
7-1306,7-1306_v1_report40612_7@0,"- Interactive sliders are nice, much better than setting cutoffs by number, seeing how values change, and iterating. For the cutoffs on nGene and nCounts, the sliders are not aligned with the plot and lack numerical axes or numbers for current values. These should be displayed directly under the plots so that one can slide them to align with suggested cutoffs at various values of sigma, and should also display the numerical value currently selected.",Edit suggestion_implicit,,0
7-1306,7-1306_v1_report40612_8@0,"(Also, the suggestion that 3\sigma is an appropriate cutoff is based on the assumption of a normal distribution, which does not hold for this data, especially for 10X.)",Edit suggestion_implicit,,0
7-1306,7-1306_v1_report40612_9@0,"- The notebook bakes in certain analysis choices, such as regressing out % mito, which are not statistically sound. For the problems with regressing out, see this [blog post](http://ds.czbiohub.org/blog/Regression-Hazards/). I suggest that such ""corrections"" be removed. For a simple, sound analysis, see the workflow and language we used for Tabula Muris [Annotation Vignette](https://github.com/czbiohub/tabula-muris/blob/master/00_data_ingest/02_tissue_analysis_rmd/Organ_Annotation_Vignette.Rmd)",Edit suggestion_implicit,,0
7-1306,7-1306_v1_report40612_9@3,- The tSNE tab for visualizing gene expression did not load when clicked on.,Weakness,,0
7-1306,7-1306_v1_report40612_9@4,"- ""Conversely, reads for multiple cells may be captured together, artificially inflating the number of reads for a single cell. "" Doublet detection is indeed a tricky problem. There are [methods](https://www.biorxiv.org/content/early/2018/07/19/352484) to address it, but this notebook does not implement them.",Edit suggestion_explicit,7-1306_v2_36@2===nan,1
7-1306,7-1306_v1_report40612_9@5,"- Depending on the size of the data, each step may take seconds to hours. For a naive user, they may not know how long to wait and at some point anyone would give up. It would be very useful if the author did some calibration for each step (running sample datasets of various sizes) so that an estimated time to completion could be displayed.",Edit suggestion_implicit,,0
7-1306,7-1306_v1_report40612_11@2,I recommend that the author regularly update this template with methods as they become available in that library.,Edit suggestion_implicit,,0
7-1306,7-1306_v1_report40612_11@4,"I recommend the t-test_overestim_var from Scanpy for something fast and logreg for something more accurate, but all the options should be made available and the defaults from Scanpy should be the defaults for you.",Edit suggestion_implicit,,0
3-190,3-190_v1_report5801_2@3,There are two typos in the first paragraph of the Discussion (detailed below) which should be addressed.,Edit suggestion_explicit,,0
3-190,3-190_v1_report5801_3@0,"- In the sentence “A review of published shark age and growth studies shows that, in most studies, that females have a greater…,” remove that.",Edit suggestion_explicit,3-190_v2_36@2===3-190_v1_32@2,1
3-190,3-190_v1_report5801_3@1,"- In the sentence “Therefore, we believe that we did not sample older females and suggest that the longevity estimates maximum observed longevity we observed for each species…,” revise “ longevity estimates maximum observed longevity” as desired.",Edit suggestion_explicit,3-190_v2_36@3===3-190_v1_32@3,1
3-190,3-190_v1_report5802_2@0,"While I think the data themselves are worthy of publication, I don’t think any of the subsequent analysis contributed hugely to the paper.",Weakness,,0
3-190,3-190_v1_report5802_2@2,"Unfortunately, neither of these original growth studies presented the model variance, a detailed description of the data, or even any plots of the size at age data!",Weakness,,0
3-190,3-190_v1_report5802_2@4,"Personally, I think other information could be more useful, like photographs of the two oldest vertebrae sections for reference.",Edit suggestion_implicit,3-190_v2_21@4===3-190_v1_21@3;3-190_v2_27@4===3-190_v1_25@4,2
3-190,3-190_v1_report5802_3@1,"Firstly, some more background information is required on the tagging study itself.",Edit suggestion_explicit,3-190_v2_21@0===nan;3-190_v2_27@0===nan,2
3-190,3-190_v1_report5802_3@2,"It is not stated how many sharks were tagged and recaptured over the duration of the whole study, nor is it clear why these seven were chosen specifically (presumably they weren't the only recaptures).",Weakness,3-190_v2_21@0===nan;3-190_v2_21@1===3-190_v1_21@0;3-190_v2_21@6===3-190_v1_21@5;3-190_v2_27@0===nan;3-190_v2_38@3===3-190_v1_34@3,5
3-190,3-190_v1_report5802_3@3,"Secondly, I disagree that Fabens’ theoretical method for estimating longevity is the usual method of estimating longevity.",Weakness,,0
3-190,3-190_v1_report5802_3@4,I don’t see the value with making comparisons to theoretical longevity later on in the paper and find this confusing.,Edit suggestion_explicit,,0
3-190,3-190_v1_report5802_3@5,"For example, the ‘theoretical maximum longevities’ of R. terranovae are stated to be 7.1 and 6.9 years for females and males respectively, but Loefer and Sedberry (2003) reported actual longevities of 10 and 9 years.",Edit suggestion_explicit,nan===3-190_v1_27@2;nan===3-190_v1_30@2,2
7-738,7-738_v1_report35031_2@0,- Introduction: The authors on citing the cost of care for PE rely on an old article whereas there are more recent articles providing more current cost estimates. See citation added below 1 .,Edit suggestion_implicit,7-738_v2_4@1===7-738_v1_4@1;7-738_v2_4@2===nan,2
7-738,7-738_v1_report35031_2@1,- The authors use of punctuation marks while describing the characteristics of chest pain needs to be reviewed.,Edit suggestion_implicit,7-738_v2_6@1===7-738_v1_6@1,1
7-738,7-738_v1_report35031_2@2,"- Is ""in this visit"" the right phrase to use or ""on this visit"" the proper one?",Edit suggestion_implicit,7-738_v2_7@0===7-738_v1_7@0,1
7-738,7-738_v1_report35031_2@3,"- A review of this sentence ""Oxygen saturation dropped to 91% in room air while the patient laid on catheterization table but improved with supplemental oxygen via nasal cannula"" is needed.",Edit suggestion_implicit,7-738_v2_8@4===7-738_v1_8@4;7-738_v2_8@6===7-738_v1_8@4,2
7-738,7-738_v1_report35031_2@5,"- Post coronary angiogram, while in the cath lab, did the patient still complain of chest pain, was he tachypneic, or in distress that led to desaturation to 91%? A lot health care providers will not get a CTA chest for O2 saturation of 91% without other symptoms. On seeing normal coronary arteries, prior symptoms could have been ascribed to MINOCA. See citation 2 2 .",Edit suggestion_implicit,7-738_v2_8@5===nan,1
7-738,7-738_v1_report35034_2@0,- The initial presentation with chest pain which resolved with administration of 325mg aspirin: did the team think it was pulmonary embolism.Is it usual for embolism to respond with single low dose aspirin.,Edit suggestion_implicit,,0
7-738,7-738_v1_report35034_2@1,"- The relief of patient's pain with Nitroglycerin, is it typical with chest pain from embolism.",Weakness,,0
7-738,7-738_v1_report35034_5@0,I dont know how many pictorials that are allowed for case report by the journal but I would like the authors to include the baseline EKG of the patient on his first presentation to the hospital.,Weakness,7-738_v2_8@3===7-738_v1_8@3,1
2-238,2-238_v1_report4016_3@0,"- It is difficult to make any conclusions from the quantitative data presented in the figures as there are no error bars and the number of replicates is not stated. In addition, it is unclear what the data in Figures 1B and 5 has been expressed relative to (i.e. fold change relative to...?) Statistical analyses should also be carried out to determine whether any differences are statistically significant ones.",Weakness,2-238_v2_40@1===nan;2-238_v2_40@2===nan;2-238_v2_49@1===2-238_v1_47@1,3
2-238,2-238_v1_report4016_3@1,"- The authors should also revisit the data presented in Figure 2 and Table 2. The data does not correlate, as the authors suggest that the IC 50 values are in micromolar amounts, yet the data in the figure would suggest millimolar levels - units should be checked.",Edit suggestion_implicit,,0
2-238,2-238_v1_report4016_4@0,"- The title for Figure 4 should be modified, since this figure contains only data for beta-tubulin.",Edit suggestion_explicit,,0
2-238,2-238_v1_report4016_5@0,- In the main text the authors need to be much clearer regarding the rationale for looking at tubulin as a substrate. The authors may also wish to consider the possibility that the substrate specificity and/or activity may have been affected by the N-terminal tag and how this could be investigated.,Edit suggestion_implicit,,0
2-238,2-238_v1_report4016_6@0,"- The discussion section should be revisited to remove the reiteration of the introduction and results. Instead, use this part of the paper to discuss the findings in relation to other published work.",Edit suggestion_explicit,,0
2-238,2-238_v1_report4016_8@0,- Candida albicans is capable of causing superficial (oral and vaginal thrush) infections in immune normal hosts (abstract and introduction).,Weakness,2-238_v2_2@0===2-238_v1_2@0;2-238_v2_4@0===2-238_v1_4@0,2
2-238,2-238_v1_report4016_9@0,"- Gene names, e.g. CDR1 and ERG11 , should be in italics.",Edit suggestion_implicit,2-238_v2_5@0===2-238_v1_5@0,1
2-238,2-238_v1_report4016_10@0,- For the enzymatic assay it would be good to state the volume of the assay so that final concentrations can be worked out.,Edit suggestion_implicit,2-238_v2_22@1===2-238_v1_22@1;2-238_v2_22@2===2-238_v1_22@2;2-238_v2_32@3===2-238_v1_32@3;2-238_v2_34@2===2-238_v1_34@2;2-238_v2_38@0===2-238_v1_38@0,5
2-238,2-238_v1_report4016_11@0,- Figure and table legends should include the number of replicates carried out to generate the data.,Edit suggestion_implicit,2-238_v2_32@6===nan;2-238_v2_38@1===2-238_v1_38@1,2
2-238,2-238_v1_report4017_2@1,"This finding seems to undermine their intent, because anti-tubulin deacetylase activity or anti-human HDAC6 activity demonstrated in vitro could be an artifact of the recombinant protein.",Weakness,,0
2-238,2-238_v1_report4017_3@3,"The authors’ data show that their recombinant version lacks this activity, but does exhibit inhibition by classical inhibitors of histone deacetylases.",Weakness,2-238_v2_75@1===nan,1
2-238,2-238_v1_report4017_5@0,"- Firstly, Figure 1 and Figure 5 do not have error bars to indicate reproducibility of the data. Also, a statistical analysis of data sets would be useful to indicate the significance of the results.",Edit suggestion_implicit,2-238_v2_40@1===nan;2-238_v2_40@2===nan;2-238_v2_49@1===2-238_v1_47@1,3
2-238,2-238_v1_report4017_5@1,"- Secondly, the units in Figure 2 and Table 2 need to be consistent with the units described in the text.",Edit suggestion_explicit,,0
2-238,2-238_v1_report4017_5@2,"- Thirdly, since Figure 4 shows the effect of recombinant Hos2 on only tubulin, the title needs to be changed to indicate that the assay was not done with purified histones.",Edit suggestion_explicit,,0
2-238,2-238_v1_report4017_5@3,"- Finally, it is not clear what “fold activity” (in Figure 1B) and “fold activation” (Figure 5) refer to.",Edit suggestion_explicit,,0
19-ARR,19-ARR_v1_review1_3@0,"summary_of_weaknesses. - Less of a weakness, but I do slightly disagree with the authors' focus on instance-level rather than system-level correlation (see below)",Weakness,,0
19-ARR,19-ARR_v1_review1_4@2,"While I acknowledge the clear advantages of this, particularly related to sample size, I would encourage the authors to also include system-level scores in the leaderboard.",Edit suggestion_explicit,,0
19-ARR,19-ARR_v1_review2_3@1,"- Number of instances in a test set: Did the authors analyze if this affects the rankings?
-Section 3: There are no baselines presented for summarisation and image captioning.",Weakness,19-ARR_v2_67@0===nan;19-ARR_v2_67@1===nan;19-ARR_v2_67@2===nan;19-ARR_v2_67@3===nan,4
19-ARR,19-ARR_v1_review2_4@1,Line 473: missing word - “depending on the downstream task of interest”,Edit suggestion_explicit,,0
1-23,1-23_v1_report314_3@0,I think that the final section ‘final remarks’ should be replaced with the title ‘conclusions’.,Edit suggestion_explicit,1-23_v2_23@0===1-23_v1_24@0,1
114-ARR,114-ARR_v1_review1_3@3,"
- Case visualization contains only two examples of each instance and consists of mere conjectures about the reason behind their model’s performance and errors.",Weakness,,0
3-189,3-189_v1_report5786_3@0,Abstract: Report ranges and mean lengths for spiny dogfish captured.,Edit suggestion_explicit,,0
3-189,3-189_v1_report5786_3@1,Length at maturity should state length at 50% maturity.,Edit suggestion_explicit,3-189_v2_2@2===3-189_v1_2@2,1
3-189,3-189_v1_report5786_3@2,"Significant digits for depth should be reported to the nearest tenth of a meter, this should also be corrected throughout the manuscript.",Edit suggestion_explicit,3-189_v2_2@3===3-189_v1_2@2,1
3-189,3-189_v1_report5786_4@0,"Methods : Paragraph two, the authors should clarify if total length measurements are natural total length, or stretch total length.",Edit suggestion_explicit,3-189_v2_12@0===3-189_v1_12@0,1
3-189,3-189_v1_report5786_5@0,"Results: Significant digits need to be corrected, again depths should reported to the nearest tenth of a meter, also DO significant digits are reported to the nearest tenth in one instance and the nearest one hundredth in the next.",Edit suggestion_explicit,3-189_v2_19@4===3-189_v1_19@4,1
3-189,3-189_v1_report5786_6@0,For capture events it isn't necessary to report additional catch (batoids) as these data do not contribute to the note.,Edit suggestion_explicit,,0
3-189,3-189_v1_report5786_7@0,"Discussion: If temperature data are available for the Rulifson et al. (2012) reported June encounters of spiny dogfish, these data should be reported.",Edit suggestion_explicit,3-189_v2_6@3===3-189_v1_6@3,1
3-189,3-189_v1_report5786_8@0,"For Nammack et al reference, report what metric of length at maturity this is (median or length at 50% maturity)",Edit suggestion_explicit,,0
3-189,3-189_v1_report6101_1@1,I believe though that the authors need to pare back the content in the methods section to that relevant to the main focus of the paper and not overstate the findings as they relate to habitat use within the estuary in the results and discussion sections.,Edit suggestion_explicit,,0
3-189,3-189_v1_report6101_2@0,"- Abstract Remove sentence beginning with ""Stations where dogfish..."" as there are not enough samples to make any sort of inference to estuary or habitat use",Edit suggestion_explicit,nan===3-189_v1_2@3,1
3-189,3-189_v1_report6101_2@1,"- Methods Remove the sentence in the first paragraph beginning with ""Sampling locations were chosen..."" as this is not relevant to the capture of the Spiny Dogfish. Remove the mention and description of longline gear use in the second paragraph, as the spiny dogfish were all caught using gillnets. While the survey may have utilized both gear types, the Spiny Dogfish focused on in this paper were not caught with longline. Remove all sentences beginning with ""Distance from the nearest inlet..."" through the remainder of the second paragraph, as this information is not utilized in the analysis. Remove the sentences beginning with ""All batoids were identified..."" through the end of the paragraph as this is not relevant to the topic of this manuscript.",Edit suggestion_explicit,3-189_v2_11@0===3-189_v1_11@0;nan===3-189_v1_11@1;nan===3-189_v1_11@6;nan===3-189_v1_12@2;nan===3-189_v1_12@3;nan===3-189_v1_8@3,6
3-189,3-189_v1_report6101_2@2,- Results Remove all mention of other species captured concurrently with Spiny Dogfish. Remove sentences referring to capture site in relation to inlets and seagrass areas. There is not enough information to do analysis in regards to habitat use.,Edit suggestion_explicit,nan===3-189_v1_11@4;nan===3-189_v1_11@7;nan===3-189_v1_15@5;nan===3-189_v1_15@6;nan===3-189_v1_19@5;nan===3-189_v1_19@6,6
3-189,3-189_v1_report6101_2@3,"- Discussion Remove the sentence in the fourth paragraph beginning with ""Spiny dogfish feed primarily on..."" as this is way too speculative based on the catch of a few harvest fish in one net that also caught spiny dogfish. Remove the fourth paragraph as there are too few samples collected to make any inferences about habitat use for this manuscript.",Edit suggestion_explicit,nan===3-189_v1_24@5;nan===3-189_v1_25@0;nan===3-189_v1_25@1;nan===3-189_v1_25@2;nan===3-189_v1_25@3,5
3-189,3-189_v1_report6101_3@0,"In general, the manuscript provides useful information in regards to new maximum temperatures recorded for spiny dogfish catch, but I want to emphasize that I would caution the authors from making too many speculative assertions based on limited catch at these temperatures.",Weakness,,0
1-12,1-12_v1_report345_4@1,"Although the proposed model fits a lot of the data on protein export, there are also some discrepancies that become obvious when delving into the details.",Weakness,,0
1-12,1-12_v1_report345_5@0,"- The explanation why the mDHFR fusion constructs (REF 32) do not challenge the hypothesis (page 5, third and fourth paragraph) is difficult to understand.",Edit suggestion_explicit,,0
1-12,1-12_v1_report345_5@1,Is it assumed that the mDHFR domain is in the ER lumen while the PEXEL binds to the outside of the ER and that this binding would be able to rescue the unfolded domain but not the folded version out of the ER?,Weakness,,0
1-12,1-12_v1_report345_5@2,In this case it is not entirely clear how this fits into the model for translocation of proteins into the ER.,Weakness,,0
1-12,1-12_v1_report345_5@3,A graphical explanation of the topology of this situation with the mDHFR fusion protein and how it can ensue would be helpful.,Edit suggestion_implicit,,0
1-12,1-12_v1_report345_5@5,"As an aside on this topic: while it is true that functional evidence for the PVM translocon is lacking, it may be worth noting that there is some earlier evidence for ATP-dependent translocation of an exported protein across the PVM (Ansorge et al., 2006; Biochem J).",Weakness,,0
1-12,1-12_v1_report345_6@9,These findings seem to be at odds with the proposed model.,Weakness,,0
1-12,1-12_v1_report345_7@0,"- The data on the exact localisation of plasmepsin V, while not exactly excluding the possibility suggested in this review (page 2), could as well indicate a localisation within the ER.",Weakness,,0
1-12,1-12_v1_report345_7@3,The conclusion here that this data ‘demonstrates that it is not a signal sequence’ may therefore not be correct.,Edit suggestion_implicit,1-12_v2_16@2===1-12_v1_16@2,1
1-12,1-12_v1_report345_7@4,It is also not clear why PMV would possess an N-terminal hydrophobic region at all if it is targeted by its C-terminal hydrophobic region (P. falciparum contains components for the insertion of tailanchored proteins which do not require a signal peptide).,Edit suggestion_implicit,1-12_v2_16@8===1-12_v1_16@6,1
1-12,1-12_v1_report345_8@0,"- The explanation for PEXEL negative protein (PNEP) export is a bit weak (page 5, first paragraph).",Edit suggestion_explicit,,0
1-12,1-12_v1_report345_10@1,The close proximity of the PPM and PVM seem to make vesicle trafficking not the most suitable way for this.,Weakness,,0
1-12,1-12_v1_report345_11@0,"- Although an opinion article, alternatives to cytoplasmic acetylation could perhaps be discussed.",Edit suggestion_implicit,,0
86-ARR,86-ARR_v1_review1_3@1,1. The Methodology section is very hard to follow.,Weakness,86-ARR_v2_14@1===86-ARR_v1_14@1;86-ARR_v2_14@2===86-ARR_v1_14@2,2
86-ARR,86-ARR_v1_review1_3@2,The model architecture description is rather confusing and sometimes uses inconsistent notation.,Weakness,nan===86-ARR_v1_16@1;nan===86-ARR_v1_16@2,2
86-ARR,86-ARR_v1_review1_3@3,"For example, Section 2.2 introduces $v^p_{t-1}$ in the description which does not appear in the equations.",Weakness,,0
86-ARR,86-ARR_v1_review1_3@4,"Some of the notation pertaining to the labels ($l_0$, $l_{t-1}$) initially gives the impression that a sequence of tokens are being generated as the label, which is not the case. 
",Weakness,,0
86-ARR,86-ARR_v1_review1_3@5,"2. It is not clear why the baseline model considered for the NLI task is based on an older work (Conneau et al., 2017) and not the work by Kumar and Talukdar (2020), which seems more relevant to this work and is also cited in the paper.",Weakness,,0
86-ARR,86-ARR_v1_review1_3@7,3. Some of the numbers presented in Table 1 are confusing.,Weakness,,0
86-ARR,86-ARR_v1_review1_3@8,It is not clear how a BLEU score of 22.51 is obtained by evaluating the ground truth dataset against itself for the NLI task.,Weakness,,0
86-ARR,86-ARR_v1_review1_3@9,It is also not explained how the perplexity results are obtained.,Weakness,,0
86-ARR,86-ARR_v1_review1_3@12,"4. Some details like whether the results are averaged across multiple runs, and what the inter-annotator agreement was in the human evaluation are missing.",Edit suggestion_implicit,,0
86-ARR,86-ARR_v1_review1_4@2,This paragraph would flow better if there were a sentence linking the two parts and making it explicit that the Transformer model is being used.,Edit suggestion_explicit,,0
86-ARR,86-ARR_v1_review1_4@4,"
-The description of the model architecture needs to be rephrased for clarity.",Edit suggestion_explicit,86-ARR_v2_14@1===86-ARR_v1_14@1;86-ARR_v2_14@2===86-ARR_v1_14@2,2
86-ARR,86-ARR_v1_review1_4@6,"
-In Section 2.3, Line 266 the description states $L$, $R$ are conditioned on $X$. Presumably it is meant to be $L$, $E$ since no $R$ is introduced anywhere.",Edit suggestion_explicit,86-ARR_v2_42@1===86-ARR_v1_46@1,1
86-ARR,86-ARR_v1_review1_4@8,"This was perhaps meant to be predicted labels and not the interpretations, unless the decoder here is generating the labels - this needs clarification or correction.",Edit suggestion_explicit,86-ARR_v2_60@3===86-ARR_v1_64@3,1
86-ARR,86-ARR_v1_review1_4@10,It might help to add an example here to make this more convincing.,Edit suggestion_explicit,,0
86-ARR,86-ARR_v1_review1_4@11,"
-Line 043: comprehensibleness -> comprehensibility  -Line 044: human -> humans -Line 046: which nevertheless -> which are nevertheless -Line 059: With the annotated -> With annotated -Line 135: method achieve -> method achieves -Line 163: dataset annotated by human -> human-annotated dataset -Line 169: a MLP -> an MLP -Line 233: to better inference -> to do better inference/to infer better -Line 264: two distribution -> two distributions -Line 303: maximum the negative likelihood -> maximize the negative likelihood -Line 493--494: the opening quotes are incorrectly formatted -Line 509: exapmle -> example",Edit suggestion_explicit,86-ARR_v2_12@0===86-ARR_v1_12@0;86-ARR_v2_51@0===86-ARR_v1_55@0;86-ARR_v2_73@4===86-ARR_v1_80@1;86-ARR_v2_76@1===86-ARR_v1_82@1;86-ARR_v2_8@1===86-ARR_v1_8@1;86-ARR_v2_9@0===86-ARR_v1_9@0,6
86-ARR,86-ARR_v1_review2_3@1,"I’m not convinced that AFiRe (the adversarial regularization) brings significant improvement, especially because -BLEU improvements are small (e.g., 27.93->28.64; would humans be able to identify the differences?)
-Hyperparameter details are missing.",Edit suggestion_implicit,86-ARR_v2_76@4===nan,1
86-ARR,86-ARR_v1_review2_3@2,"
-Human evaluation protocols, payment, etc. are all missing. Who are the raters? How are they ""educated"" and how do the authors ensure the raters provide good-faith annotations?",Edit suggestion_implicit,,0
86-ARR,86-ARR_v1_review2_3@3,"What is the agreeement?
Other baselines are not compared against.",Weakness,,0
86-ARR,86-ARR_v1_review2_3@7," What’s the coefficient of the p(L, E | X) term in line 307? Why is it 1?  Hyperparamter details are missing, so it’s not clear whether baselines are well-tuned, and whether ablation studies provide confident results.",Weakness,,0
86-ARR,86-ARR_v1_review2_3@8," The writing is not careful, and often impedes understanding.",Weakness,,0
86-ARR,86-ARR_v1_review2_3@9,"
-Line 229: What’s t?
-Line 230: What’s n?
-Line 273: having X in the equation without defining it is a bit weird; should there be an expectation over X?
-Sometimes, the X is not bolded and not italicized (line 262).",Weakness,,0
86-ARR,86-ARR_v1_review2_3@10,"Sometimes, the X is not bolded but italicized (line 273).",Weakness,,0
86-ARR,86-ARR_v1_review2_3@11,"Sometimes, the X is bolded but not italicized (line 156).",Weakness,,0
86-ARR,86-ARR_v1_review2_3@12, -Line 296: L and E should be defined in the immediate vicinity.,Edit suggestion_implicit,,0
86-ARR,86-ARR_v1_review2_3@15,Having l’ and e’ as superscripts is confusing.,Weakness,,0
86-ARR,86-ARR_v1_review2_4@3,"
-Line 191: \cdot should be used instead of regular dot Section 2.1: It would be best to define the dimensionalities of everything.",Edit suggestion_explicit,86-ARR_v2_21@1===86-ARR_v1_22@1,1
86-ARR,86-ARR_v1_review2_4@4,"
-Line 182: A bit confusing what the superscript p means.",Weakness,,0
86-ARR,86-ARR_v1_review2_4@5,"
-Line 229: What’s t?
-Line 230: What’s n?  -Line 255: Comma should not start the line.",Edit suggestion_explicit,,0
7-1235,7-1235_v1_report37844_3@0,- The manuscript will benefit from editing by a native English speaker. Phrasing and grammar are uncommon at times.,Edit suggestion_implicit,7-1235_v2_10@6===7-1235_v1_10@6;7-1235_v2_16@3===7-1235_v1_16@3;7-1235_v2_16@7===7-1235_v1_16@7;7-1235_v2_19@1===7-1235_v1_19@1;7-1235_v2_21@0===7-1235_v1_21@0;7-1235_v2_26@1===7-1235_v1_26@1;7-1235_v2_2@0===7-1235_v1_2@0;7-1235_v2_2@1===7-1235_v1_2@1;7-1235_v2_2@2===7-1235_v1_2@2;7-1235_v2_30@3===7-1235_v1_30@3;7-1235_v2_4@0===7-1235_v1_4@0;7-1235_v2_4@3===7-1235_v1_4@3,12
